Year,District,Season,Sown_Extent,Harvested_Extent,Waterfed_Major,Waterfed_Minor,Rainfed,Yield_Extent
2011,POLONNARUWA,Yala,61666.0,61605.0,5075.0,4028.0,3005.414551607445,5028.0
2011,BADULLA,Yala,13179.0,13149.0,4972.0,3373.0,2785.0,4395.0
2011,MONARAGALA,Yala,15764.0,15556.0,4944.0,3719.0,2647.0,4123.0
2011,RATNAPURA,Yala,11734.0,11301.0,4807.0,3198.0,2518.0,3315.0
2011,KEGALLE,Yala,7024.0,7003.0,3866.2728350515463,2956.0,2663.0,2756.0
2011,UDAWALAWE,Yala,13882.0,13882.0,6532.0,3388.6953165208442,3005.414551607445,6532.0
2011,MAHAWELI  'H',Yala,17558.0,17558.0,5373.0,3388.6953165208442,3005.414551607445,5373.0
2012,COLOMBO,Yala,910.0,906.0,3196.0,3195.0,2931.0,3002.0
2012,GAMPAHA,Yala,3571.0,3558.0,3744.0,3148.0,2912.0,3258.0
2012,KALUTARA,Yala,7232.0,7216.0,2693.0,2585.0,2362.0,2398.0
2012,KANDY,Yala,5558.0,5389.0,3942.0,3460.0,2389.0,3642.0
2012,MATALE,Yala,5638.0,5160.0,4442.0,3200.0,3246.0,3686.0
2012,NUWARA ELIYA,Yala,1144.0,1139.0,3569.0,3014.0,2699.0,3087.0
2012,GALLE,Yala,4212.0,4177.0,3075.0,3075.0,3075.0,3075.0
2012,MATARA,Yala,12476.0,12034.0,3602.0,2845.0,2875.0,3050.0
2012,HAMBANTOTA,Yala,21403.0,20525.0,5208.0,3905.0,2642.0,4919.0
2012,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2012,MANNAR,Yala,2201.0,1850.0,3759.0,3638.0,3005.414551607445,3759.0
2012,VAVUNIYA,Yala,1156.0,744.0,3964.0,3527.0,3005.414551607445,3788.0
2012,MULLATIVU,Yala,2588.0,2582.0,3638.0,3391.0,3005.414551607445,3590.0
2012,KILINOCHCHI,Yala,5771.0,4808.0,4033.0,3609.0,3005.414551607445,4032.0
2012,BATTICALOA,Yala,23887.0,23887.0,4031.0,3735.0,3665.0,3965.0
2012,AMPARA,Yala,60864.0,59749.0,4772.0,3625.0,3617.0,4729.0
2012,TRINCOMALEE,Yala,16107.0,15946.0,4473.0,4260.0,3005.414551607445,4455.0
2012,KURUNEGALA,Yala,41517.0,15153.0,4252.0,3119.0,2880.0,3413.0
2012,PUTTALAM,Yala,6341.0,4466.0,3881.0,2897.0,2707.0,3582.0
2012,ANURADHAPURA,Yala,26568.0,22100.0,4241.0,3696.0,3005.414551607445,4049.0
2012,POLONNARUWA,Yala,53452.0,45514.0,4252.0,3119.0,3005.414551607445,4199.0
2012,BADULLA,Yala,11676.0,11490.0,4534.0,3563.0,2585.0,4208.0
2012,MONARAGALA,Yala,13468.0,11708.0,4781.0,2919.0,2677.0,3956.0
2012,RATNAPURA,Yala,9743.0,9122.0,4499.0,3307.0,2776.0,3447.0
2012,KEGALLE,Yala,2882.0,2275.0,3866.2728350515463,2864.0,2652.0,2728.0
2012,UDAWALAWE,Yala,11644.0,11644.0,5052.0,3388.6953165208442,3005.414551607445,5052.0
2012,MAHAWELI  'H',Yala,12533.0,2172.0,5316.0,3388.6953165208442,3005.414551607445,5316.0
2013,COLOMBO,Yala,1257.0,1247.0,3145.0,2755.0,2422.0,2522.0
2013,GAMPAHA,Yala,4813.0,4713.0,3615.0,2736.0,2585.0,2934.0
2013,KALUTARA,Yala,6906.0,6906.0,2475.0,2639.0,2518.0,2539.0
2013,KANDY,Yala,8459.0,8439.0,4922.0,2814.0,2543.0,3691.0
2013,MATALE,Yala,9318.0,9292.0,5197.0,4092.0,2828.0,4617.0
2013,NUWARA ELIYA,Yala,1832.0,1832.0,3973.0,2990.0,2681.0,3196.0
2013,GALLE,Yala,4057.0,4050.0,3919.0,2657.0,2663.0,2670.0
2013,MATARA,Yala,11331.0,11294.0,4170.0,3242.0,3203.0,3475.0
2013,HAMBANTOTA,Yala,25896.0,25850.0,5166.0,4550.0,3425.0,4987.0
2013,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2013,MANNAR,Yala,2248.0,2248.0,5357.0,5904.0,3005.414551607445,5694.0
2013,VAVUNIYA,Yala,5270.0,5270.0,4962.0,4712.0,2578.0,4813.0
2013,MULLATIVU,Yala,3896.0,3896.0,5290.0,5033.0,3005.414551607445,5227.0
2013,KILINOCHCHI,Yala,5825.0,5825.0,5641.0,3609.0,3005.414551607445,5630.0
2013,BATTICALOA,Yala,27556.0,27556.0,4570.0,4564.0,5045.0,4603.0
2013,AMPARA,Yala,64403.0,64352.0,4842.0,4696.0,3609.0,4833.0
2013,TRINCOMALEE,Yala,23012.0,23012.0,4774.0,4748.0,2578.0,4758.0
2013,KURUNEGALA,Yala,52461.0,52300.0,4280.0,3679.0,3104.0,3619.0
2013,PUTTALAM,Yala,11533.0,11154.0,4266.0,3468.0,2881.0,3856.0
2013,ANURADHAPURA,Yala,46888.0,46850.0,4607.0,3961.0,2578.0,4284.0
2013,POLONNARUWA,Yala,62503.0,62503.0,4788.0,4245.0,3005.414551607445,4725.0
2013,BADULLA,Yala,13485.0,13485.0,5064.0,3302.0,3510.0,4443.0
2013,MONARAGALA,Yala,15346.0,15319.0,4146.0,3255.0,2719.0,3696.0
2013,RATNAPURA,Yala,8465.0,8457.0,5568.0,3522.0,2867.0,3941.0
2013,KEGALLE,Yala,4725.0,4661.0,3866.2728350515463,2926.0,2712.0,2783.0
2013,UDAWALAWE,Yala,11994.0,11994.0,6198.0,3388.6953165208442,3005.414551607445,6198.0
2013,MAHAWELI  'H',Yala,14134.0,14134.0,4865.0,3388.6953165208442,3005.414551607445,4865.0
2014,COLOMBO,Yala,983.0,978.0,3171.0,3089.0,3066.0,3073.0
2014,GAMPAHA,Yala,5171.0,5012.0,3720.0,3124.0,2882.0,3179.0
2014,KALUTARA,Yala,6272.0,6260.0,2589.0,2878.0,2806.0,2817.0
2014,KANDY,Yala,8118.0,8110.0,4366.0,3375.0,2567.0,3667.0
2014,MATALE,Yala,6507.0,6295.0,4623.0,3831.0,2865.0,4169.0
2014,NUWARA ELIYA,Yala,1839.0,1839.0,4084.0,4332.0,2794.0,4274.0
2014,GALLE,Yala,4767.0,4767.0,3866.2728350515463,2609.0,2739.0,2735.0
2014,MATARA,Yala,11221.0,11175.0,4861.0,2883.0,2949.0,3398.0
2014,HAMBANTOTA,Yala,21524.0,20644.0,4535.0,5724.0,2748.0,4627.0
2014,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2014,MANNAR,Yala,1726.0,1195.0,3847.0,4094.0,3005.414551607445,3970.0
2014,VAVUNIYA,Yala,1557.0,1283.0,4909.0,4075.0,3005.414551607445,4507.0
2014,MULLATIVU,Yala,440.0,424.0,3726.0,3445.0,3005.414551607445,3633.0
2014,KILINOCHCHI,Yala,324.0,324.0,4238.0,3388.6953165208442,3005.414551607445,4238.0
2014,BATTICALOA,Yala,20282.0,20282.0,4194.0,3805.0,3767.0,4137.0
2014,AMPARA,Yala,44377.0,44360.0,4782.0,3395.0,3820.0,4700.0
2014,TRINCOMALEE,Yala,7394.0,7319.0,4446.0,3388.6953165208442,3005.414551607445,4446.0
2014,KURUNEGALA,Yala,59599.0,52587.0,4851.0,3632.0,2077.0,3453.0
2014,PUTTALAM,Yala,10741.0,10307.0,4298.0,3455.0,4337.0,3927.0
2014,ANURADHAPURA,Yala,17542.0,16174.0,4868.0,3833.0,2578.0,4461.0
2014,POLONNARUWA,Yala,34553.0,34540.0,4906.0,4826.0,3005.414551607445,4902.0
2014,BADULLA,Yala,12843.0,12731.0,5143.0,3953.0,3038.0,4751.0
2014,MONARAGALA,Yala,8814.0,7769.0,4048.0,3357.0,2682.0,3778.0
2014,RATNAPURA,Yala,7412.0,7412.0,4591.0,3078.0,3231.0,3525.0
2014,KEGALLE,Yala,3969.0,3934.0,3866.2728350515463,2900.0,2689.0,2763.0
2014,UDAWALAWE,Yala,10277.0,10277.0,6363.0,3388.6953165208442,3005.414551607445,6363.0
2014,MAHAWELI  'H',Yala,4727.0,4727.0,4887.0,3388.6953165208442,3005.414551607445,4887.0
2015,COLOMBO,Yala,1309.0,1302.0,2675.0,2874.0,2118.0,2275.0
2015,GAMPAHA,Yala,4592.0,4576.0,3390.0,3164.0,3213.0,3252.0
2015,KALUTARA,Yala,7796.0,7755.0,2726.0,3627.0,3478.0,3495.0
2015,KANDY,Yala,8552.0,8545.0,4039.0,3334.0,3300.0,3647.0
2015,MATALE,Yala,10186.0,10152.0,4695.0,3774.0,2893.0,4202.0
2015,NUWARA ELIYA,Yala,2157.0,2157.0,3787.0,3992.0,2967.0,3943.0
2015,GALLE,Yala,5694.0,5125.0,2636.0,2241.0,2674.0,2649.0
2015,MATARA,Yala,13655.0,12701.0,4529.0,3406.0,3726.0,3861.0
2015,HAMBANTOTA,Yala,26302.0,25626.0,5523.0,4846.0,2901.0,5279.0
2015,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2015,MANNAR,Yala,2976.0,2798.0,4904.0,5009.0,3005.414551607445,4954.0
2015,VAVUNIYA,Yala,5722.0,5654.0,4882.0,4567.0,2941.0,4683.0
2015,MULLATIVU,Yala,6969.0,6969.0,4512.0,4586.0,3005.414551607445,4540.0
2015,KILINOCHCHI,Yala,6854.0,6854.0,4646.0,2957.0,3005.414551607445,4634.0
2015,BATTICALOA,Yala,27011.0,26960.0,4834.0,4686.0,4779.0,4811.0
2015,AMPARA,Yala,65973.0,65968.0,4924.0,4812.0,4327.0,4906.0
2015,TRINCOMALEE,Yala,22294.0,22207.0,4820.0,4867.0,2761.0,4745.0
2015,KURUNEGALA,Yala,62649.0,61318.0,4640.0,3381.0,2971.0,3562.0
2015,PUTTALAM,Yala,15327.0,15172.0,4142.0,3591.0,2844.0,3817.0
2015,ANURADHAPURA,Yala,50398.0,50102.0,4928.0,4308.0,3172.0,4612.0
2015,POLONNARUWA,Yala,62135.0,61799.0,5140.0,5054.0,4427.0,5131.0
2015,BADULLA,Yala,13074.0,13074.0,4766.0,3840.0,2979.0,4459.0
2015,MONARAGALA,Yala,15415.0,15403.0,4359.0,3676.0,3053.0,4011.0
2015,RATNAPURA,Yala,8311.0,8290.0,4823.0,3250.0,3486.0,3688.0
2015,KEGALLE,Yala,4723.0,4678.0,3866.2728350515463,3402.0,3452.0,3437.0
2015,UDAWALAWE,Yala,12524.0,12524.0,6062.0,3388.6953165208442,3005.414551607445,6062.0
2015,MAHAWELI  'H',Yala,18064.0,18064.0,5526.0,3388.6953165208442,3005.414551607445,5526.0
2016,COLOMBO,Yala,402.0,398.0,2463.0,2236.0,2703.0,2567.0
2016,GAMPAHA,Yala,1903.0,1875.0,2962.0,2714.0,2362.0,2703.0
2016,KALUTARA,Yala,2799.0,2786.0,3179.0,3204.0,2898.0,2954.0
2016,KANDY,Yala,7565.0,7552.0,4486.0,2292.0,3048.0,3533.0
2016,MATALE,Yala,7414.0,7364.0,4987.0,4814.0,3814.0,4886.0
2016,NUWARA ELIYA,Yala,2017.0,2015.0,3815.0,3152.0,1656.0,3297.0
2016,GALLE,Yala,1199.0,1180.0,3866.2728350515463,2657.0,3152.0,3148.0
2016,MATARA,Yala,6404.0,6334.0,3558.0,3525.0,3953.0,3719.0
2016,HAMBANTOTA,Yala,22444.0,22042.0,5224.0,5825.0,2687.0,5259.0
2016,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2016,MANNAR,Yala,2416.0,2000.0,5283.0,3155.0,3005.414551607445,4162.0
2016,VAVUNIYA,Yala,3371.0,1121.0,4165.0,3388.6953165208442,3005.414551607445,4165.0
2016,MULLATIVU,Yala,5344.0,5344.0,4333.0,4185.0,3005.414551607445,4297.0
2016,KILINOCHCHI,Yala,2442.0,2442.0,4380.0,3606.0,3005.414551607445,4360.0
2016,BATTICALOA,Yala,27360.0,27330.0,3495.0,3709.0,3836.0,3536.0
2016,AMPARA,Yala,64004.0,64003.0,4729.0,5440.0,5337.0,4766.0
2016,TRINCOMALEE,Yala,20963.0,20963.0,4928.0,4754.0,3005.414551607445,4895.0
2016,KURUNEGALA,Yala,50190.0,49356.0,4524.0,3459.0,2675.0,3537.0
2016,PUTTALAM,Yala,14150.0,13569.0,3633.0,2960.0,3081.0,3282.0
2016,ANURADHAPURA,Yala,38701.0,38223.0,4380.0,4208.0,5855.0,4295.0
2016,POLONNARUWA,Yala,56264.0,56245.0,5029.0,5240.0,3005.414551607445,5047.0
2016,BADULLA,Yala,12679.0,12679.0,4785.0,3656.0,2573.0,4415.0
2016,MONARAGALA,Yala,9405.0,9384.0,4503.0,4153.0,3400.0,4363.0
2016,RATNAPURA,Yala,6205.0,6132.0,5083.0,3992.0,3039.0,4172.0
2016,KEGALLE,Yala,2462.0,2418.0,3866.2728350515463,3416.0,3323.0,3349.0
2016,UDAWALAWE,Yala,10588.0,10588.0,6365.0,3388.6953165208442,3005.414551607445,6365.0
2016,MAHAWELI  'H',Yala,6627.0,6627.0,5111.0,3388.6953165208442,3005.414551607445,5111.0
2017,COLOMBO,Yala,946.0,908.0,2584.0,2627.0,2755.0,2720.0
2017,GAMPAHA,Yala,2728.0,2596.0,3368.0,2621.0,2203.0,2672.0
2017,KALUTARA,Yala,5785.0,5635.0,3123.0,3065.0,3263.0,3228.0
2017,KANDY,Yala,6277.0,6219.0,5013.0,3084.0,2559.0,4162.0
2017,MATALE,Yala,5457.0,5138.0,4435.0,4054.0,3319.0,4277.0
2017,NUWARA ELIYA,Yala,1142.0,1142.0,4152.0,3447.0,2654.0,3619.0
2017,GALLE,Yala,4919.0,4850.0,3866.2728350515463,2692.0,2443.0,2448.0
2017,MATARA,Yala,11921.0,11636.0,3841.0,3333.0,3340.0,3491.0
2017,HAMBANTOTA,Yala,20967.0,20772.0,5667.0,4130.0,3073.0,5348.0
2017,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2017,MANNAR,Yala,101.0,101.0,3866.2728350515463,2839.0,3005.414551607445,2839.0
2017,VAVUNIYA,Yala,487.0,471.0,5321.0,3871.0,3005.414551607445,4361.0
2017,MULLATIVU,Yala,934.0,905.0,3195.0,3273.0,3005.414551607445,3209.0
2017,KILINOCHCHI,Yala,1429.0,1351.0,3992.0,4289.0,3005.414551607445,4006.0
2017,BATTICALOA,Yala,24211.0,22211.0,3294.0,4296.0,4006.0,3431.0
2017,AMPARA,Yala,46302.0,45937.0,4279.0,3773.0,3629.0,4251.0
2017,TRINCOMALEE,Yala,8977.0,8890.0,4861.0,4691.0,3005.414551607445,4843.0
2017,KURUNEGALA,Yala,15824.0,9728.0,4954.0,2812.0,3219.0,3940.0
2017,PUTTALAM,Yala,2463.0,981.0,3731.0,5025.0,5048.0,4024.0
2017,ANURADHAPURA,Yala,8525.0,8272.0,4230.0,3116.0,3782.0,3909.0
2017,POLONNARUWA,Yala,40882.0,40228.0,4943.0,4275.0,2855.0,4878.0
2017,BADULLA,Yala,8668.0,8661.0,4822.0,3877.0,2886.0,4434.0
2017,MONARAGALA,Yala,9900.0,9727.0,4891.0,3920.0,2604.0,4502.0
2017,RATNAPURA,Yala,6070.0,5960.0,3167.0,3418.0,2733.0,3267.0
2017,KEGALLE,Yala,1676.0,1660.0,3866.2728350515463,2701.0,2951.0,2871.0
2017,UDAWALAWE,Yala,6225.0,6225.0,5770.0,3388.6953165208442,3005.414551607445,5770.0
2017,MAHAWELI  'H',Yala,6307.0,6275.0,4770.0,3388.6953165208442,3005.414551607445,4770.0
2018,COLOMBO,Yala,843.0,1174.0,2724.0,3481.0,3289.0,3259.0
2018,GAMPAHA,Yala,2678.0,5766.0,3193.0,2532.0,3759.0,3210.0
2018,KALUTARA,Yala,5191.0,6108.0,3271.0,3098.0,3019.0,3034.0
2018,KANDY,Yala,1509.0,6332.0,5247.0,3672.0,3564.0,4197.0
2018,MATALE,Yala,616.0,7713.0,4788.0,4510.0,3209.0,4561.0
2018,NUWARA ELIYA,Yala,7.0,2505.0,4317.0,3977.0,3007.0,4041.0
2018,GALLE,Yala,3172.0,3944.0,2708.0,3275.0,3188.0,3204.0
2018,MATARA,Yala,5255.0,12062.0,4717.0,3399.0,3478.0,3866.0
2018,HAMBANTOTA,Yala,1180.0,24695.0,6735.0,5113.0,2948.0,6252.0
2018,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2018,MANNAR,Yala,18577.883797827115,479.0,4777.0,3388.6953165208442,3005.414551607445,4777.0
2018,VAVUNIYA,Yala,18577.883797827115,409.0,4045.0,3994.0,3005.414551607445,4029.0
2018,MULLATIVU,Yala,18577.883797827115,1635.0,4116.0,4257.0,3005.414551607445,4151.0
2018,KILINOCHCHI,Yala,18577.883797827115,948.0,4773.0,3388.6953165208442,3005.414551607445,4773.0
2018,BATTICALOA,Yala,1998.0,25655.0,4338.0,3555.0,3099.0,4104.0
2018,AMPARA,Yala,369.0,41927.0,4878.0,4256.0,3769.0,4840.0
2018,TRINCOMALEE,Yala,8.0,20353.0,5100.0,4399.0,3259.0,4994.0
2018,KURUNEGALA,Yala,17507.0,46830.0,5208.0,3663.0,3311.0,3899.0
2018,PUTTALAM,Yala,779.0,12081.0,4634.0,4504.0,3848.0,4524.0
2018,ANURADHAPURA,Yala,141.0,20250.0,5696.0,3957.0,3831.0,5262.0
2018,POLONNARUWA,Yala,1.0,59865.0,5080.0,4974.0,3777.0,5070.0
2018,BADULLA,Yala,32.0,10799.0,4953.0,4078.0,3395.0,4673.0
2018,MONARAGALA,Yala,711.0,12578.0,3872.0,3678.0,2070.0,3684.0
2018,RATNAPURA,Yala,1090.0,7265.0,4393.0,4107.0,3130.0,4042.0
2018,KEGALLE,Yala,3276.0,4622.0,3866.2728350515463,3267.0,3063.0,3124.0
2018,UDAWALAWE,Yala,18577.883797827115,10518.0,6560.0,3388.6953165208442,3005.414551607445,6560.0
2018,MAHAWELI  'H',Yala,18577.883797827115,16453.0,5681.0,3388.6953165208442,3005.414551607445,5681.0
2019,COLOMBO,Yala,892.0,788.0,3534.0,3628.0,2872.0,3064.0
2019,GAMPAHA,Yala,5500.0,4183.0,4031.0,2957.0,3178.0,3250.0
2019,KALUTARA,Yala,5076.0,4742.0,3075.0,2926.0,2838.0,2857.0
2019,KANDY,Yala,5858.0,5817.0,3428.0,3060.0,3953.0,3399.0
2019,MATALE,Yala,4621.0,4492.0,5524.0,4572.0,3996.0,5259.0
2019,NUWARA ELIYA,Yala,1487.0,1487.0,2390.0,2784.0,3005.414551607445,2715.0
2019,GALLE,Yala,3333.0,2670.0,2672.0,3199.0,2983.0,3012.0
2019,MATARA,Yala,11306.0,8750.0,3577.0,3048.0,3100.0,3240.0
2019,HAMBANTOTA,Yala,32702.0,32195.0,5877.0,5019.0,3632.0,5726.0
2019,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2019,MANNAR,Yala,925.0,915.0,5527.0,4634.0,3005.414551607445,5514.0
2019,VAVUNIYA,Yala,2364.0,2318.0,5662.0,4807.0,3005.414551607445,5363.0
2019,MULLATIVU,Yala,5294.0,5262.0,5116.0,4846.0,3005.414551607445,5081.0
2019,KILINOCHCHI,Yala,9581.0,9581.0,5183.0,5159.0,3005.414551607445,5183.0
2019,BATTICALOA,Yala,27444.0,24505.0,3568.0,4538.0,3067.0,3683.0
2019,AMPARA,Yala,56055.0,55117.0,5407.0,4559.0,3989.0,5377.0
2019,TRINCOMALEE,Yala,18375.0,18099.0,5194.0,3823.0,3005.414551607445,4978.0
2019,KURUNEGALA,Yala,39148.0,30764.0,4716.0,4073.0,3191.0,4015.0
2019,PUTTALAM,Yala,8460.0,7161.0,5632.0,2292.0,2771.0,4479.0
2019,ANURADHAPURA,Yala,33412.0,32091.0,5271.0,4920.0,3870.0,5119.0
2019,POLONNARUWA,Yala,61624.0,61429.0,5522.0,5392.0,3005.414551607445,5511.0
2019,BADULLA,Yala,11270.0,10988.0,5471.0,4262.0,2152.0,5120.0
2019,MONARAGALA,Yala,14146.0,13187.0,5549.0,4670.0,2936.0,5122.0
2019,RATNAPURA,Yala,7349.0,7184.0,5665.0,4177.0,3106.0,4834.0
2019,KEGALLE,Yala,2684.0,2285.0,3866.2728350515463,3015.0,2831.0,2882.0
2019,UDAWALAWE,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2019,MAHAWELI  'H',Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2020,COLOMBO,Yala,3219.0,3219.0,3060.0,4134.0,3095.0,3281.0
2020,GAMPAHA,Yala,10444.0,10000.0,3980.0,3491.0,3233.0,3445.0
2020,KALUTARA,Yala,11653.0,11592.0,3643.0,3175.0,3409.0,3380.0
2020,KANDY,Yala,8837.0,8803.0,5370.0,3046.0,3374.0,4099.0
2020,MATALE,Yala,8221.0,8209.0,5396.0,4487.0,4169.0,5034.0
2020,NUWARA ELIYA,Yala,4406.0,4406.0,6174.0,4131.0,2439.0,4512.0
2020,GALLE,Yala,11551.0,10915.0,2221.0,3050.0,2810.0,2837.0
2020,MATARA,Yala,13913.0,13499.0,3855.0,3491.0,3425.0,3573.0
2020,HAMBANTOTA,Yala,34167.0,34161.0,6207.0,5132.0,3474.0,5986.0
2020,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2020,MANNAR,Yala,1610.0,1610.0,5390.0,3543.0,3005.414551607445,5372.0
2020,VAVUNIYA,Yala,1473.0,1472.0,6294.0,5246.0,3124.0,5520.0
2020,MULLATIVU,Yala,5461.0,5461.0,5312.0,4468.0,3005.414551607445,5147.0
2020,KILINOCHCHI,Yala,10034.0,10034.0,5268.0,2695.0,3005.414551607445,5250.0
2020,BATTICALOA,Yala,28955.0,28943.0,4523.0,4794.0,4774.0,4582.0
2020,AMPARA,Yala,61295.0,60708.0,5017.0,4843.0,3796.0,5003.0
2020,TRINCOMALEE,Yala,22112.0,22112.0,5475.0,4304.0,3010.0,5268.0
2020,KURUNEGALA,Yala,58127.0,56531.0,4954.0,4348.0,4039.0,4397.0
2020,PUTTALAM,Yala,15182.0,14263.0,4818.0,3934.0,3526.0,4343.0
2020,ANURADHAPURA,Yala,39334.0,39258.0,5181.0,4326.0,3828.0,4936.0
2020,POLONNARUWA,Yala,62373.0,62147.0,5238.0,5313.0,3005.414551607445,5244.0
2020,BADULLA,Yala,11663.0,11639.0,5317.0,4255.0,4556.0,4973.0
2020,MONARAGALA,Yala,14400.0,14185.0,5294.0,4646.0,3089.0,4922.0
2020,RATNAPURA,Yala,11462.0,11324.0,6073.0,3696.0,3109.0,4403.0
2020,KEGALLE,Yala,6314.0,6252.0,3866.2728350515463,3816.0,3699.0,3731.0
2020,UDAWALAWE,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2020,MAHAWELI  'H',Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2021,COLOMBO,Yala,2521.0,2348.0,2606.0,2795.0,2372.0,2455.0
2021,GAMPAHA,Yala,9954.0,8492.0,3389.0,3118.0,2838.0,2991.0
2021,KALUTARA,Yala,9766.0,9429.0,2012.0,2696.0,3130.0,3048.0
2021,KANDY,Yala,9278.0,9256.0,2579.0,3077.0,3411.0,2945.0
2021,MATALE,Yala,12343.0,12325.0,5102.0,4063.0,3860.0,4639.0
2021,NUWARA ELIYA,Yala,2573.0,2573.0,4658.0,3745.0,3005.414551607445,3917.0
2021,GALLE,Yala,8548.0,8326.0,2734.0,1894.0,3030.0,2897.0
2021,MATARA,Yala,14082.0,13862.0,3977.0,3869.0,3489.0,3727.0
2021,HAMBANTOTA,Yala,34490.0,34490.0,6051.0,4902.0,3464.0,5814.0
2021,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2021,MANNAR,Yala,2740.0,2732.0,5182.0,3864.0,3005.414551607445,4931.0
2021,VAVUNIYA,Yala,5012.0,5002.0,5381.0,5829.0,3005.414551607445,5638.0
2021,MULLATIVU,Yala,7383.0,7383.0,5322.0,5152.0,3005.414551607445,5287.0
2021,KILINOCHCHI,Yala,10071.0,10071.0,4634.0,3308.0,3005.414551607445,4620.0
2021,BATTICALOA,Yala,28502.0,28502.0,4591.0,4709.0,5388.0,4665.0
2021,AMPARA,Yala,62860.0,62776.0,5247.0,4785.0,5277.0,5229.0
2021,TRINCOMALEE,Yala,25239.0,25239.0,5257.0,5306.0,5311.0,5267.0
2021,KURUNEGALA,Yala,68573.0,67988.0,4667.0,3897.0,3736.0,4024.0
2021,PUTTALAM,Yala,18602.0,17491.0,4474.0,3554.0,3326.0,3950.0
2021,ANURADHAPURA,Yala,62104.0,62017.0,4789.0,4546.0,2765.0,4691.0
2021,POLONNARUWA,Yala,62626.0,62399.0,5483.0,4995.0,3005.414551607445,5441.0
2021,BADULLA,Yala,12098.0,12098.0,4996.0,5260.0,5135.0,5088.0
2021,MONARAGALA,Yala,15852.0,15759.0,6096.0,4060.0,2965.0,5034.0
2021,RATNAPURA,Yala,10773.0,10743.0,4873.0,3808.0,3296.0,4119.0
2021,KEGALLE,Yala,5477.0,5460.0,3866.2728350515463,3197.0,2915.0,2991.0
2021,UDAWALAWE,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2021,MAHAWELI  'H',Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2022,COLOMBO,Yala,2880.0,2880.0,3114.0,2187.0,2093.0,2207.0
2022,GAMPAHA,Yala,9850.0,9836.0,2604.0,2681.0,2352.0,2493.0
2022,KALUTARA,Yala,10765.0,10661.0,3618.0,2593.0,2267.0,2330.0
2022,KANDY,Yala,10090.0,10089.0,3469.0,3188.0,2881.0,3227.0
2022,MATALE,Yala,12716.0,12683.0,2723.0,2904.0,2419.0,2768.0
2022,NUWARA ELIYA,Yala,2873.0,2871.0,4310.0,3530.0,4022.0,3704.0
2022,GALLE,Yala,10615.0,10422.0,2077.0,2039.0,2227.0,2194.0
2022,MATARA,Yala,13321.0,13072.0,2984.0,2502.0,2690.0,2730.0
2022,HAMBANTOTA,Yala,33031.0,33003.0,4833.0,3523.0,2252.0,4612.0
2022,JAFFNA,Yala,18577.883797827115,17849.875117813383,3866.2728350515463,3388.6953165208442,3005.414551607445,3971.4277163904235
2022,MANNAR,Yala,2275.0,2274.0,3575.0,2781.0,3005.414551607445,3425.0
2022,VAVUNIYA,Yala,5485.0,5456.0,4563.0,4215.0,3005.414551607445,4368.0
2022,MULLATIVU,Yala,6891.0,6891.0,3358.0,4092.0,3005.414551607445,3558.0
2022,KILINOCHCHI,Yala,10333.0,10328.0,2951.0,2038.0,3005.414551607445,2945.0
2022,BATTICALOA,Yala,28696.0,28696.0,2970.0,2974.0,2672.0,2950.0
2022,AMPARA,Yala,62686.0,62644.0,3746.0,2887.0,2602.0,3708.0
2022,TRINCOMALEE,Yala,24491.0,24491.0,4143.0,3441.0,4723.0,4026.0
2022,KURUNEGALA,Yala,56830.0,56581.0,2827.0,2835.0,2669.0,2775.0
